IdProducto,IdCategoria,Marca,Observacion,PrecioCompra,PrecioVenta,Nombre,Codigo,Stock,FechaAct,Usuario,UbicStock,StoAnt,Familia
34604,1, , ,0,1980,FLEXIBLE AP HI 30 CM                              ,2500000001161,1000000,,,0,,1
34605,1, , ,0,23995,BOTA HART ALMOS TL VHRAT # 40 (#2902402)          ,8430292212522,1000000,,,0,,8
34606,1, , ,0,1580,FLEXIBLE AP HI-HE 20CM                            ,2500000001178,1000000,,,0,,1
34607,1, , ,0,1980,FLEXIBLE AP HI-HE 30CM                            ,2500000001185,1000000,,,0,,1
34608,1, , ,0,1520,"ESCUADRA-CARP. 12""-KAMASA                         ",2500000000478,1000000,,,0,,4
34609,1, , ,0,21180,REFLECTOR LED SMD 50W VKB                         ,2500000003158,1000000,,,0,,3
34610,1, , ,0,1130,ENCHUFE HEMBRA 2P+T 10A 250VAC BLANCO             ,8015450811009,1000000,,,0,,3
34611,1, , ,0,740,ENCHUFE MACHO 2P+T 10A 250VAC NEGRO               ,8015450801017,1000000,,,0,,3
34612,1, , ,0,1650,ENCHUFE HEMBRA 2P+T 16A 250VAC NEGRO              ,8015450811115,1000000,,,0,,3
34613,1, , ,0,1780,"LLAVE JAR/BOLA 1/2"" X 3/4"" RENZZO IMPORT          ",2500000001208,1000000,,,0,,1
34614,1, ,,0,6780,FOTOCELDA-C/BASE-KERST                            ,7807371012365,21,,,1,,3
34615,1, , ,0,1300,UNION AMERICANA SO SO 1/2 BRONCE UNID             ,2500000001192,1000000,,,0,,1
34616,1, , ,0,4350,CANDADO BRONCE ESTANDAR P/150 50MM POLI           ,7809818003431,1000000,,,0,,8
34617,1, , ,0,2530,PASTA P/UNIONES POTE 1KG PRAGA                    ,2500000000232,1000000,,,0,,2
34618,1, , ,0,6500,CANDADO BRONCE ESTANDAR P/160 60MM POLI           ,7809818003141,1000000,,,0,,8
34619,1, , ,0,4040,CANDADO COMB. CLAVE 3DIG. 25MM MALETAS TRUPER     ,7501206610442,1000000,,,0,,8
34620,1, , ,0,13680,HACHA CON MANGO 4.1/2 LBS. TRUPER                 ,7501206613214,1000000,,,0,,8
34621,1, , ,0,825,CANDADO BRONCE ESTANDAR P/120 20MM POLI           ,7809818003097,1000000,,,0,,8
34622,1, , ,0,2150,CANDADO BRONCE ESTANDAR P/130 30MM BR POLI        ,7809818003110,1000000,,,0,,8
34623,1, , ,0,6430,ADHESIVO VINILICO 900GR AGOREX                    ,7805500003598,1000000,,,0,,8
34624,1, , ,0,1610,CANDADO BRONCE ESTANDAR P/125 25MM BR C           ,7809818003103,1000000,,,0,,8
34625,1, , ,0,20479,CERR.EMB.FUTURA PACB40 OFICINA BR CJ              ,7809818032257,1000000,,,0,,8
34626,1, , ,0,1290,BISAGRA ACERO 3.5 X 3.5 X 2MM LA BO               ,2500000008504,1000000,,,0,,8
34627,1, , ,0,7120,INT. DIFERENCIAL 2X25A.30MA MAGNET.EKOL           ,2500000003165,1000000,,,0,,3
34628,1, , ,0,1980,ADHESIVO DE CONTACTO 60 1/32 GL AGOREX            ,7805500010060,1000000,,,0,,8
34629,1, , ,0,7880,TENAZA P/AZULEJO                                  ,7501206630563,1000000,,,0,,4
34630,1, , ,0,12980,HACHA CON MANGO 4 LBS. TRUPER                     ,7501206612194,1000000,,,0,,8
34631,1, , ,0,5380,"RODILLO CHIPORRO 18CM O 7"" LIZCAL                 ",7809828000185,1000000,,,0,,4
34632,1, , ,0,660,BROCHA PATAGON 3/8 X 2                            ,7809828000802,1000000,,,0,,4
34633,1, , ,0,1840,ESQUINERO DOBLE PINO FINGER 28 X 28 X 2.40 MT.    ,2500000000652,1000000,,,0,,6
34634,1, , ,0,1500,BROCHA PATAGON ECONOMICA 3/8 X 4                  ,7809828000888,1000000,,,0,,4
34635,1, , ,0,5481,LACA MADERA SIPA -PIROX X 1/4GL SIPALAC           ,7805362000551,1000000,,,0,,9
34636,1, , ,0,24410,CALORKOTE NEGRO 400                               ,7805211441016,1000000,,,0,,9
34637,1, , ,0,1270,MANILLA AUSTRAL NEGRO TEX 96MM (90963)            ,2500000008603,1000000,,,0,,8
34638,1, , ,0,300,TIRADOR MADERA REDONDO MEDIANO UNID               ,2500000008580,1000000,,,0,,8
34639,1, , ,0,310,TIRADOR MADERA REDONDO GRANDE UNID                ,2500000008573,1000000,,,0,,8
34640,1, , ,0,280,TIRADOR MADERA REDONDO CHICO UNID                 ,2500000008566,1000000,,,0,,8
34641,1, , ,0,12990,MANILLA RIVAS COLONIAL ESTRELLA UNID              ,2500000008559,1000000,,,0,,8
34642,1, , ,0,11280,DYNAJOINT SELF 100 CAJA 2 ROLLOS 10 CM X 10 ML    ,2500000008610,1000000,,,0,,8
34643,1, , ,0,17980,BARNIZ AL AGUA OPACO GL HEWSTONE                  ,927,1000000,,,0,,9
34644,1, , ,0,1480,DYNAJOINT SELF 100 CAJA 2 ROLLOS 10 X 10ML.       ,2500000008627,1000000,,,0,,8
34645,1, , ,0,1800,GUANTE POLIESTER ELAST.C/LATEX                    ,7501206696231,1000000,,,0,,4
34646,1, , ,0,21940,TALADRO C P VVR 10MM 550WATT SKIL                 ,1207767,1000000,,,0,,4
34647,1, , ,0,3180,MANILLA NATURA 164 COBRE NEGRO 96MM               ,2500000008542,1000000,,,0,,8
34648,1, , ,0,29825,BOTA HART ALMOS TL VHRAT #41 (#2902403)           ,8430292212539,1000000,,,0,,8
34649,1, , ,0,500,ASA MADERA CUADRADA AE1 100 UNID                  ,2500000008535,1000000,,,0,,8
34650,1, , ,0,17382,DESTAPACANOS CABLE METAL                          ,7501206696279,1000000,,,0,,4
34651,1, , ,0,1290,"ESCOBILLA ACERO C/MANGO 4,40MM                    ",7501206666890,1000000,,,0,,4
34652,1, , ,0,7950,"10 ADAPTADORES 3/8""                               ",7501206632680,1000000,,,0,,4
34653,1, , ,0,4480,"LLAVE BOLA DE PASO 3/4"" MANILLA ACERO ECOSA       ",2500000001215,1000000,,,0,,1
34654,1, , ,0,3380,"LLAVE BOLA DE PASO 1/2"" MANILLA ACERO ECOSA       ",2500000001222,1000000,,,0,,1
34655,1, , ,0,7950,"ADAPTADOR 5/16""                                   ",7501206632697,1000000,,,0,,4
34656,1, , ,0,3790,"ALICATE CORTE PUNTA 6"" 1000 VO                    ",7501206618967,1000000,,,0,,4
34657,1, , ,0,4280,"ALICATE CORTE PUNTA 8"" 1000 VO                    ",7501206618974,1000000,,,0,,4
34658,1, , ,0,4120,BARRE HOJA PLAST.22 DIENTE POL C/MANGO            ,7501206659915,1000000,,,0,,4
34659,1, , ,0,23995,BOTA HART ALMOS TL VHRAT #42 (#2902404)           ,8430292212546,1000000,,,0,,8
34660,1, , ,0,1550,"SIERRA BIMETALICA 5/8""                            ",7501206675168,1000000,,,0,,4
34661,1, , ,0,3750,BARRE HOJAS METALICO 22 DIENTES C/MANGO           ,7501206650066,1000000,,,0,,4
34662,1, , ,0,2390,MANGUERA AIRE 1/2´´ CASAN                         ,2500000009204,1000000,,,0,,9
34663,1, , ,0,3280,"BARRETILLA HEXAG.3/4""X45 CMS. TRUPER              ",7501206631669,1000000,,,0,,4
34664,1, , ,0,23995,BOTA HART ALMOS TL VHRAT #43 (#2902405)           ,8430292212553,1000000,,,0,,8
34665,1,IMPORTADORA AGROFOR LIMITADA,,0,810,"CINTA P/DUCTOS 50,8 MM X 10MTS TRUPER             ",7501206673683,1000000,,,0,,4
34666,1,IMPORTADORA AGROFOR LIMITADA,,0,4680,CORTADOR TUBO PVC HASTA 42 MM                     ,7501206621912,20,,,1,,4
34667,1, , ,0,23995,BOTA HART ALMOS TL VHRAT #44 (#2902406)           ,8430292212560,1000000,,,0,,8
34668,1, ,,0,1450,"CUTTER PROFESIONAL 6"" TRUPER (M.6) 16977          ",7501206645512,44,,,1,,4
34669,1, , ,0,3180,GRASA MULTIUSO 450GRS TRUPER 12783                ,7506240621737,1000000,,,0,,4
34670,1, , ,0,1580,"DESTORCEDOR 4.1/4"" FIERO                          ",7501206694480,1000000,,,0,,4
34671,1, ,,0,11690,ENGRAPADORA ET-21                                 ,7501206671207,9,,,1,,4
34672,1, , ,0,9100,ENGRAPADORA TIPO PISTOLA                          ,7501206685372,1000000,,,0,,4
34673,1, , ,0,3090,ESCOBA VINILO TIPO ABANICO                        ,7506240620976,1000000,,,0,,4
34674,1, , ,0,2670,ESMAL.AEROSOL 400ML NEGRO SATI                    ,7501206681961,1000000,,,0,,4
34675,1, , ,0,2510,"ESPATULA FLEXIBLE 4""                              ",7501206630167,1000000,,,0,,4
34676,1, ,,0,10910,"TIJERA PODAR RAMAS 21"" M/MADER TRUPER             ",7501206613276,1,,,1,,4
34677,1, , ,0,5830,TIRA CANAL CTE 330X3000MM                         ,2500000002175,1000000,,,0,,2
34678,1, , ,0,28980,-COPLA REPARACION 160 MM ANGER                    ,60904,1000000,,,0,,1
34679,1, , ,0,1680,GUANTE CAUCHO P/PINTOR                            ,7501206683064,36,,,0,,4
34680,1, , ,0,11980,TECLE MANUAL METALICO 2 TON. AFTOOLS              ,2500000004131,1000000,,,0,,4
34681,1, , ,0,3690,OLEO BRI. 1LT OCRE PRAGA                          ,2500000090035,1000000,,,0,,9
34682,1, , ,0,2730,"ESPATULA FLEXIBLE 5""                              ",7501206630174,1000000,,,0,,4
34683,1, ,,0,3480,13790 MINI BOMBA DE AIRE TRUPER                   ,7501206668269,13,,,0,,8
34684,1, , ,0,11440,"TIJERA C/PASTO 19"" M/MADERA HO                    ",7501206653319,1000000,,,0,,4
34685,1, , ,0,2890,HILO P/ALBANIL 165M. C/RECUPERADOR TRUPER         ,7506240615606,1000000,,,0,,4
34686,1, , ,0,2370,HILO P/ALBANIL 65 M. C/RECUPERADOR TRUPER         ,7506240615590,1000000,,,0,,4
34687,1, , ,0,23580,"TIJERA P/DESCORNAR MANGO 33"" TRUPER               ",7501206612477,1000000,,,0,,4
34688,1, , ,0,3540,"ESCUADRA CARPINTERA 12""                           ",7501206625255,1000000,,,0,,4
34689,1, ,,0,2950,"ESCUADRA FALSA 8"" TRUPER                          ",7501206630471,16,,,1,,4
34690,1, , ,0,1290,"MOSQUETON N 30 3/4"" 2 PCS BLISTER XM2302          ",2500000008634,1000000,,,0,,8
34691,1, ,,0,4490,"ESCUADRA COMBINACION 12""                          ",7501206630457,26,,,1,,4
34692,1, ,,0,2580,"FORMON PROFESIONAL 5/8""                           ",7501206620434,0,,,1,,4
34693,1, , ,0,2500,"FORMON PROFESIONAL 1""                             ",7501206620465,1000000,,,0,,4
34694,1,IMPORTADORA AGROFOR LIMITADA,,0,2380,"FORMON CON MANGO COMFORT GRIP 3/4""                ",7501206620441,43,,,0,,4
34695,1, , ,0,27490,JGO BROCAS REBAJADORAS                            ,7506240620808,1000000,,,0,,4
34696,1, , ,0,74900,DOSIFICADOR IML CLORO EN LINEA 11/2 UNION AM.     ,100204,1000000,,,0,,1
34697,1, , ,0,20160,VENTANA CELOSIA MATE 46X55 L4                     ,2500000008641,999998,,,0,,8
34698,1, , ,0,19790,VALVULA PARA BEBEDEROS DARE                       ,38923017805,1000000,,,0,,8
34699,1, , ,0,2580,AZUFRADOR 100GR DI MARTINO                        ,8005522240103,1000000,,,0,,8
34700,1, , ,0,17940,"LLAVE ARTILLERIA 1.1/16"" X 1.1/4 TRUPER           ",7501206673638,1000000,,,0,,4
34701,1,WILLIAMSON INDUSTRIAL SA,,0,12280,"DISCOS DE SIERRA CIRCULAR 7 1/4""X24 DTES.DEWALT   ",28874031784,1000000,,,0,,4
34702,1, , ,0,2900,MINI ARCO DE ALUMINIO TRUPER                      ,7501206643143,1000000,,,0,,4
34703,1, , ,0,9580,PALA CUADRADA MANGO LARGO                         ,7501206630525,1000000,,,0,,4
34704,1, , ,0,2450,JGO.LLAVES TORX 8                                 ,7501206640579,1000000,,,0,,4
34705,1, , ,0,6980,PANTALON TERMICO AZUL CH-P                        ,2500000008658,1000000,,,0,,8
34706,1, , ,0,5190,CINTA TRANSP.ANTIDESL 50MMX23                     ,7501206651322,1000000,,,0,,4
34707,1, , ,0,10700,"CAIMAN DE CADENA 5.1/4"" 133,3MM PPT-CAD TRUPER    ",7501206613245,1000000,,,0,,4
34708,1, ,,0,16680,17964 ENGRAPADORA Y CLAVADORA                     ,7501206671214,10,,,1,,4
34709,1, , ,0,2860,"SACABOCADO P/MADERA 1.1/4""                        ",7501206646731,1000000,,,0,,4
34710,1, , ,0,20280,JUEGO LLAVES 9 PZAS.                              ,7501206641484,1000000,,,0,,4
34711,1, , ,0,8550,"EXTRACTOR DE POLEA 3""                             ",7501206640166,1000000,,,0,,4
34712,1, , ,0,7500,"17226 PALA RECT. 21"" X 7"", MANGO LARGO            ",7501206646786,1000000,,,0,,4
34713,1, ,,0,7320,DISCO SIERRA CIRCULAR MADERA 24 CTC CTC BAHCO     ,7311518033750,22,,,1,,4
34714,1, , ,0,1720,CANDADO 262 25MM BRONCE BLISTER TRI-CIRC          ,6901750162625,1000000,,,0,,8
34715,1, , ,0,5980,ESCOBILLON MUNICIPAL SIN MANGO AGRO               ,2500000008665,1000000,,,0,,4
34716,1, , ,0,12480,PICOTA 5 LBS C/MANGO PTA Y PTA                    ,7501206675533,1000000,,,0,,4
34717,1, , ,0,2530,CANDADO 263 32MM BRONCE BLISTER TRI-CIRC          ,6901750162632,1000000,,,0,,8
34718,1, , ,0,11960,PICOTA 5 LBS C/MANGO PTA.RAMA                     ,7501206675434,1000000,,,0,,4
34719,1, , ,0,61260,TALADRO RECARGABLE 18VXLITIO MALETIN FER          ,6953899613698,1000000,,,0,,4
34720,1, , ,0,11800,RASTRILLO 16 DIENTES M/FIBRA V                    ,7501206612521,1000000,,,0,,4
34721,1, , ,0,3330,CANDADO 264 38MM BRONCE BLISTER TRI-CIRC          ,6901750162649,1000000,,,0,,8
34722,1, , ,0,1400,"LIMA PLANA 6""                                     ",2500000004148,1000000,,,0,,4
34723,1, , ,0,3180,POLIURETANO SELLOTEC PU3500 BLANCO 300 ML         ,7804653160073,1000000,,,0,,2
34724,1, , ,0,3180,POLIURETANO SELLOTEC PU3500 GRIS 300 ML           ,7804653160066,1000000,,,0,,2
34725,1, , ,0,2480,"SELLOTEC COLA FRIA, BOLSA 1 KG                    ",7804653160875,100000,,,0,,2
34726,1, , ,0,10180,"SELLOTEC COLA FRIA, BALDE 3 KG                    ",7804653160615,1000000,,,0,,2
34727,1, , ,0,1780,SILICONA NEUTRA SILTOP 280ML NEGRO                ,7804653160561,1000000,,,0,,2
34728,1, , ,0,1480,SILICONA ACETICA SC 1000 SIN FUNG 300ML COLOR NEGR,7804653160141,1000000,,,0,,2
34729,1, , ,0,1220,SELLO ACRILICO AC0200 300ML BLANCO IMP.           ,7804653160097,1000000,,,0,,2
34730,1, , ,0,1980,CANDADO BRONCE MARCA UYUSTOOLS 25MM               ,6931598206960,1000000,,,0,,8
34731,1, , ,0,890,"FLEXIBLE ACERO 1/2"" HI-HI X 0.30 DIMAFLOW         ",1094,1000000,,,0,,1
34732,1, , ,0,1580,"ATORNILLADOR DE CRUZ CR-V N0.1 X 100D140

        ",4719152113396,1000000,,,0,,4
34733,1, , ,0,4590,BROCA MADERA 4PC(6-8-10-12) X 300MM UYUS          ,6931598238978,1000000,,,0,,4
34734,1, ,,0,10710,BALANZA 100 KG                                    ,2500000008733,4,,,0,,8
34735,1, , ,0,5480,"SELLOTEC 60, 1/4 GALON                            ",7804653160820,1000000,,,0,,2
34736,1, , ,0,2260,CANDADO BRONCE UYUSTOOLS 30MM                     ,6931598206977,1000000,,,0,,8
34737,1, , ,0,4580,CANDADO LISO 30MM MOD.130 ODIS                    ,7806805001302,1000000,,,0,,8
34738,1, , ,0,16290,TRAJE ANTIACIDO PU RIMAR VERDE TALLA M            ,7419310051078,1000000,,,0,,8
34739,1, , ,0,6350,BROCA MADERA 4PC(6-8-10-12) X 400MM UYUS          ,6931598238985,1000000,,,0,,4
34740,1, , ,0,3780,CANDADO BRONCE UYUSTOOLS 40MM                     ,6931598206984,1000000,,,0,,8
34741,1, ,,0,10320,BALANZA 50 KG                                     ,2500000008726,8,,,0,,8
34742,1, , ,0,1610,CANDADO DORADO 463 32MM TRI-CIRCLE                ,2500000008672,1000000,,,0,,8
34743,1, , ,0,2190,BROCA MADERA 12MMX300MM UYUSTOOLS                 ,6931598206670,1000000,,,0,,4
34744,1, , ,0,3120,CANDADO DORADO 465 50MM TRI-CIRCLE                ,2500000008689,1000000,,,0,,8
34745,1, , ,0,970,CANDADO TRI-CIRCLE 32MM N°363 FIERRRO             ,2500000008696,1000000,,,0,,8
34746,1, , ,0,1130,CANDADO TRI-CIRCLE 38MM N°364 FIERRO              ,2500000008702,1000000,,,0,,8
34747,1, ,,0,2250,BALANZA COLGANTE 25 KG C/RESORTE BAR025           ,6953899647570,2,,,1,,8
34748,1, , ,0,5330,"MOPA DE ALGODON C/MANGO 160218

                  ",7806810602181,1000000,,,0,,11
34749,1, , ,0,16290,TRAJE ANTIACIDO PU RIMAR VERDE TALLA L            ,7419310050842,1000000,,,0,,8
34750,1, ,,0,2680,BALANZA COLGANTE 50 KG C/RESORTE BAR050           ,6953899647600,8,,,1,,8
34751,1, , ,0,9380,CILINDRO EURO 70 MM 5 PIN 3 LLAVES BS CJ          ,2500000008740,1000000,,,0,,8
34752,1, , ,0,8580,SERRUCHO PRIZECUT DIAM 22 BAHCO (NP-22)           ,7311518034399,1000000,,,0,,4
34753,1, ,,0,3880,BALANZA COLGANTE 100 KG C/RESORTE BAR100          ,6953899647631,12,,,1,,8
34754,1, , ,0,16290,TRAJE ANTIACIDO PU RIMAR VERDE TALLA XL           ,7419310050538,1000000,,,0,,8
34755,1, , ,0,15800,LONA TAPA CARGA 5X6 MTS NARANJA PRETUL            ,7501206639269,1000000,,,0,,8
34756,1, , ,0,16290,TRAJE ANTIACIDO PU RIMAR VERDE TALLA 2XL          ,7419310050606,1000000,,,0,,8
34757,1, ,,0,12280,ESMALTE  AGUA ACRYFOL BLANCO GALON ALGIFOL        ,2500000000935,24,,,1,,9
34758,1, , ,0,6780,LONA TAPA CARGA 3X4 MTS.NARANJA PRETUL            ,7501206639238,1000000,,,0,,8
34759,1, , ,0,4760,LLANA LISA 280MMX130MM INGCO (HPT28138)           ,6925582112979,1000000,,,0,,4
34760,1, , ,0,28560,BMSA 1204 SENSOR PIR CIELO FALSO 360? IP          ,8005543556931,1000000,,,0,,3
34761,1, , ,0,11500,EQUIPO ESTANCO 1X36W T8 ELECT                     ,7807371002373,1000000,,,0,,3
34762,1, , ,0,12980,SELECTOR-LEXO-LW26-32A                            ,2500000003219,1000000,,,0,,3
34763,1, , ,0,980,CABLE CON INTERRUPTOR ON/OFF 1.80M CE133          ,2500000003172,1000000,,,0,,3
34764,1, , ,0,1400,PIERCE RACK (FIERRO) 2 VIAS CHICO                 ,2500000003189,1000000,,,0,,3
34765,1, , ,0,410,5008 1020 CAJA DISTRIB. CUADRADA 66X66MM          ,2500000003202,1000000,,,0,,3
34766,1, , ,0,27850,BMSA1104 SENSOR PIR MURAL 140? IP42 8/ME          ,8005543556870,1000000,,,0,,3
34767,1, , ,0,1150,ROLLO CINTA DRYWALL JOINT TAPE 2 X 45 MT          ,2500000004162,1000000,,,0,,4
34768,1, , ,0,1250,"DADO 1/2"" DE 13MM. HEXAGONAL (54513) FORCE        ",2500000004254,1000000,,,0,,4
34769,1, , ,0,2890,30801 DLP/MOLDURA BLANCA 20X 10MM C/TABQ          ,2500000003196,1000000,,,0,,3
34770,1, , ,0,1350,"CINTA ADHESIVA DE PAPEL 2"" X 40 MT.               ",7804653160660,1000000,,,0,,4
34771,1, , ,0,2580,LIMPIADOR CREMA 500ML CIF                         ,7791290008441,1000000,,,0,,11
34772,1, , ,0,2380,ALCOHOL DESNATURALIZADO 1LT QUI. UNIVERSAL        ,2500000082252,1000000,,,0,,8
34773,1, , ,0,4980,COLA FRIA PROFESIONAL AGOREX 1 KG                 ,7805500003383,1000000,,,0,,2
34774,1, , ,0,990,CINTA ADHESIVA DE PAPEL 1.1/2 X 40 MT.            ,7804653160653,1000000,,,0,,4
34775,1, , ,0,2580,CERA LIQUIDA INCOL. AUTOBRILLO 900ML FLORAL BLEM  ,7790520012579,1000000,,,0,,11
34776,1, , ,0,3180,CANDADO COMBIN. CLAVE 3DIG. DISEÑOS TRI-CIRCLE    ,6901750125026,1000000,,,0,,8
34777,1, , ,0,650,CINTA ADHESIVA DE PAPEL 3/4 X 40 MT.              ,7804653160639,1000000,,,0,,4
34778,1, , ,0,2530,RENOVADOR GOMA KIT                                ,7805050705034,9999985,,,1,,8
34779,1, , ,0,11980,HACHA 4.1/2 LBS. S/MANGO (410/45)                 ,4005760410454,1000000,,,0,,4
34780,1, , ,0,6980,"VELLUMOIDE (MT.) 1/32""(ROLLO 50 MTS) ""FLEXOID""    ",2500000008764,1000000,,,0,,
34781,1, , ,0,13980,"VELLUMOIDE (MT.) 1/16""(ROLLO 25 MTS) ""FLEXOID""    ",2500000008757,1000000,,,0,,
34782,1, , ,0,3800,RAID CASA Y JARDIN SPRAY 360 CC                   ,7790520986153,1000000,,,0,,11
34783,1, , ,0,2370,"FRAGUADOR PINO GRANDE

                           ",8029,1000000,,,0,,8
34784,1, , ,0,2700,COLA FRIA PROFESIONAL AGOREX OTE 1/2 KG           ,7805500003390,1000000,,,0,,2
34785,1, , ,0,13980,"LLAVE PASO BOLA 1 1/2""  HI DIMAFLOW               ",2500000001260,1000000,,,0,,1
34786,1, , ,0,17220,HACHA MANGO FIBRA 1500G UYUSTOOLS                 ,6931598238503,1000000,,,0,,4
34787,1, ,,0,26350,CINTA TAPAGOTERA 10 MT AGOREX                     ,7805500003888,38,,,0,,2
34788,1, , ,0,3980,"LLAVE PASO BOLA 1""  HI DIMAFLOW                   ",2500000001253,1000000,,,0,,1
34789,1, , ,0,2450,NO MAS CLAVOS TUBO 100 GR AGOREX                  ,7805500003611,1000000,,,0,,2
34790,1, , ,0,3130,"BARRA BR. REDONDA 1""                              ",2500000008993,1000000,,,0,,8
34791,1, , ,0,2030,RALLADOR INGENIERO TAIWAN                         ,4710474073009,1000000,,,0,,4
34792,1, , ,0,20300,HACHA MANGO FIBRA 2000G UYUSTOOLS                 ,6931598238510,1000000,,,0,,4
34793,1, , ,0,3690,POWER TAPE CINTA AGOREX                           ,7805500004052,1000000,,,0,,2
34794,1, , ,0,15500,CHUZO HEXAGONAL 1 1/8                             ,7809808009399,1000000,,,0,,4
34795,1, , ,0,4520,CINTA TAPAGOTERA 1 MT AGOREX                      ,7805500003741,1000000,,,0,,2
34796,1, , ,0,9390,ADHESIVO FLEX 125 AGOREX 1/4 GL                   ,7805500003451,1000000,,,0,,2
34797,1, , ,0,3890,ADHESIVO DE CONTACTO 60 1/16 GL AGOREX 240CC      ,7805500010077,1000000,,,0,,2
34798,1, , ,0,2780,COLA FRIA AGOREX BOLSA 1 KG                       ,7805500004151,1000000,,,0,,2
34799,1, , ,0,26580,ADHESIVO VINILICO 5KG AGOREX                      ,7805500003581,1000000,,,0,,2
34800,1, , ,0,14650,HACHA MONTE M.FIBRA 4.1/2 LBS STEEL BULL          ,2500000004285,1000000,,,0,,4
34801,1, , ,0,3290,TENAZA DELUXE 8                                   ,6931598210820,1000000,,,0,,4
34802,1, , ,0,10820,REFLECTOR LED 20W CON SENSOR VKB                  ,7807371014499,1000000,,,0,,3
34803,1, , ,0,42650,"ESPADA 20""R 3/8 310-360-380

                     ",795711038359,1000000,,,0,,4
34804,1, , ,0,1500,LINTERNA 3LED 2AA RP201-3L REDPOWER               ,7804520015116,1000000,,,0,,8
34805,1, , ,0,3570,TENAZA DELUXE 7                                   ,6931598225886,1000000,,,0,,4
34806,1, , ,0,680,ESCUADRA P. REPISA BLANCA 3X4                     ,8016,1000000,,,0,,8
34807,1, , ,0,4110,LINTERNA 9 LED AAX4 C/M RP9L4AAHC REDPOWER        ,7804520013815,1000000,,,0,,8
34808,1, , ,0,5050,LINTERNA 16LED 4D RP16L4D REDPOWER                ,7804520014539,1000000,,,0,,8
34809,1, , ,0,3960,ALICATE PICOLORO DELUXE 10                        ,6931598211605,1000000,,,0,,4
34810,1, , ,0,6680,AFILADOR TRENTO EASY SHARP                        ,429198,1000000,,,0,,8
34811,1, , ,0,2850,ALICATE PICOLORO DELUXE 8                         ,6931598211582,1000000,,,0,,4
34812,1, , ,0,1710,BROCHA HELA 1/2 X 2 C.GRIS MANGO MADERA           ,7809839000549,1000000,,,0,,4
34813,1, , ,0,5140,ALICATE PICOLORO DELUXE 12                        ,6931598211629,1000000,,,0,,4
34814,1, , ,0,11490,AFILADOR TRENTO DOBLE DUO PRO                     ,429197,1000000,,,0,,8
34815,1, , ,0,3350,BROCHA HELA 1/2 X3 C.GRIS MANGO MADERA            ,7809839000648,1000000,,,0,,4
34816,1, , ,0,2350,LINTERNA 6 LED 2D RP3L2D REDPOWER                 ,7804520013808,1000000,,,0,,8
34817,1, , ,0,2940,LINTERNA 3 LED 2XAA RP3L2AA REDPOWER              ,7804520014188,1000000,,,0,,4
34818,1, , ,0,4640,LINTERNA 6 LED 2D RP6L2D REDPOWER                 ,2500000008788,1000000,,,0,,8
34819,1, , ,0,4620,BROCHA HELA 1/2 X4 C.GRIS MANGO MADERA            ,7809839000556,1000000,,,0,,4
34820,1,ELABORADORA Y ENVASADORA DE PRODUCTOS INDUSTRIALES,,0,13980,OLEO BTE LADRILLO GALON PRAGA                     ,2500000911156,1000000,,,0,,9
34821,1, , ,0,15230,RODAMIENTO RUEDA IVECO DEL.INT.KIA 3000           ,2500000008795,1000000,,,0,,8
